"Accession","X.10lgP","X.Unique","X.Spec.Sample.1","X.Spec.Sample.2","X.Spec.Sample.3","X.Spec.Sample.4","X.Spec.Sample.5","PTM","Description","ProteinID","Accession.Number","Accession.New","MouseGeneName"
"Q9D8U8|SNX5_MOUSE",98.95,2,0,1,0,2,1,"","Sorting nexin-5 OS=Mus musculus GN=Snx5 PE=1 SV=1","Q9D8U8","SNX5_MOUSE","SNX5_MOUSE","Snx5"
"Q9ES46|PARVB_MOUSE",98.89,2,1,1,0,2,0,"","Beta-parvin OS=Mus musculus GN=Parvb PE=1 SV=1","Q9ES46","PARVB_MOUSE","PARVB_MOUSE","Parvb"
"Q920E5|FPPS_MOUSE",98.8,2,1,1,1,1,2,"","Farnesyl pyrophosphate synthase OS=Mus musculus GN=Fdps PE=1 SV=1","Q920E5","FPPS_MOUSE","FPPS_MOUSE","Fdps"
"Q9WTM5|RUVB2_MOUSE",98.66,2,1,0,1,0,0,"","RuvB-like 2 OS=Mus musculus GN=Ruvbl2 PE=1 SV=3","Q9WTM5","RUVB2_MOUSE","RUVB2_MOUSE","Ruvbl2"
"Q9CXE7|TMED5_MOUSE",98.21,2,1,1,1,0,1,"","Transmembrane emp24 domain-containing protein 5 OS=Mus musculus GN=Tmed5 PE=1 SV=1","Q9CXE7","TMED5_MOUSE","TMED5_MOUSE","Tmed5"
"P42567|EPS15_MOUSE",98.04,2,1,1,0,0,0,"","Epidermal growth factor receptor substrate 15 OS=Mus musculus GN=Eps15 PE=1 SV=1","P42567","EPS15_MOUSE","EPS15_MOUSE","Eps15"
"P36371|TAP2_MOUSE",97.89,2,1,0,0,1,0,"Carbamidomethylation","Antigen peptide transporter 2 OS=Mus musculus GN=Tap2 PE=1 SV=1","P36371","TAP2_MOUSE","TAP2_MOUSE","Tap2"
"Q99MD9|NASP_MOUSE",97.87,2,1,1,0,1,1,"Carbamidomethylation","Nuclear autoantigenic sperm protein OS=Mus musculus GN=Nasp PE=1 SV=2","Q99MD9","NASP_MOUSE","NASP_MOUSE","Nasp"
"Q8CHT0|AL4A1_MOUSE",97.76,2,0,1,1,0,1,"Carbamidomethylation","Delta-1-pyrroline-5-carboxylate dehydrogenase  mitochondrial OS=Mus musculus GN=Aldh4a1 PE=1 SV=3","Q8CHT0","AL4A1_MOUSE","AL4A1_MOUSE","Aldh4a1"
"Q9JJW6|ALRF2_MOUSE",97.75,3,0,1,1,0,1,"","Aly/REF export factor 2 OS=Mus musculus GN=Alyref2 PE=1 SV=1","Q9JJW6","ALRF2_MOUSE","ALRF2_MOUSE","Alyref2"
"O08583|THOC4_MOUSE",97.75,3,0,1,1,0,1,"","THO complex subunit 4 OS=Mus musculus GN=Alyref PE=1 SV=3","O08583","THOC4_MOUSE","THOC4_MOUSE","Alyref"
"Q6ZPJ3|UBE2O_MOUSE",97.75,2,2,1,1,0,0,"","(E3-independent) E2 ubiquitin-conjugating enzyme UBE2O OS=Mus musculus GN=Ube2o PE=1 SV=3","Q6ZPJ3","UBE2O_MOUSE","UBE2O_MOUSE","Ube2o"
"Q9Z2I9|SUCB1_MOUSE",97.59,4,1,0,2,3,3,"Carbamidomethylation","Succinate--CoA ligase [ADP-forming] subunit beta  mitochondrial OS=Mus musculus GN=Sucla2 PE=1 SV=2","Q9Z2I9","SUCB1_MOUSE","SUCB1_MOUSE","Sucla2"
"Q6NZB0|DNJC8_MOUSE",97.31,2,0,1,0,1,0,"","DnaJ homolog subfamily C member 8 OS=Mus musculus GN=Dnajc8 PE=1 SV=2","Q6NZB0","DNJC8_MOUSE","DNJC8_MOUSE","Dnajc8"
"P22907|HEM3_MOUSE",97.29,2,1,1,0,0,0,"","Porphobilinogen deaminase OS=Mus musculus GN=Hmbs PE=1 SV=2","P22907","HEM3_MOUSE","HEM3_MOUSE","Hmbs"
"Q9Z0X1|AIFM1_MOUSE",97.26,2,1,0,0,2,1,"","Apoptosis-inducing factor 1  mitochondrial OS=Mus musculus GN=Aifm1 PE=1 SV=1","Q9Z0X1","AIFM1_MOUSE","AIFM1_MOUSE","Aifm1"
"Q62469|ITA2_MOUSE",97.09,2,0,0,0,1,1,"Carbamidomethylation","Integrin alpha-2 OS=Mus musculus GN=Itga2 PE=1 SV=2","Q62469","ITA2_MOUSE","ITA2_MOUSE","Itga2"
"Q3UKK2|CEAM5_MOUSE",97.02,4,1,2,1,0,1,"","Carcinoembryonic antigen-related cell adhesion molecule 5 OS=Mus musculus GN=Ceacam5 PE=2 SV=1","Q3UKK2","CEAM5_MOUSE","CEAM5_MOUSE","Ceacam5"
"P45878|FKBP2_MOUSE",96.83,3,0,1,0,0,2,"","Peptidyl-prolyl cis-trans isomerase FKBP2 OS=Mus musculus GN=Fkbp2 PE=1 SV=1","P45878","FKBP2_MOUSE","FKBP2_MOUSE","Fkbp2"
"Q91WN1|DNJC9_MOUSE",96.61,2,2,0,1,2,1,"","DnaJ homolog subfamily C member 9 OS=Mus musculus GN=Dnajc9 PE=1 SV=2","Q91WN1","DNJC9_MOUSE","DNJC9_MOUSE","Dnajc9"
"P20060|HEXB_MOUSE",96.57,2,1,0,0,0,1,"","Beta-hexosaminidase subunit beta OS=Mus musculus GN=Hexb PE=1 SV=2","P20060","HEXB_MOUSE","HEXB_MOUSE","Hexb"
"Q9QXZ0|MACF1_MOUSE",96.45,3,0,1,1,0,1,"Oxidation (M); Deamidation (NQ)","Microtubule-actin cross-linking factor 1 OS=Mus musculus GN=Macf1 PE=1 SV=2","Q9QXZ0","MACF1_MOUSE","MACF1_MOUSE","Macf1"
"Q61881|MCM7_MOUSE",96.41,2,2,0,0,1,1,"","DNA replication licensing factor MCM7 OS=Mus musculus GN=Mcm7 PE=1 SV=1","Q61881","MCM7_MOUSE","MCM7_MOUSE","Mcm7"
"Q9CZY3|UB2V1_MOUSE",96.2,2,1,1,1,3,1,"Deamidation (NQ)","Ubiquitin-conjugating enzyme E2 variant 1 OS=Mus musculus GN=Ube2v1 PE=1 SV=1","Q9CZY3","UB2V1_MOUSE","UB2V1_MOUSE","Ube2v1"
"Q8BI84|TGO1_MOUSE",96.2,2,0,1,0,1,0,"","Transport and Golgi organization protein 1 homolog OS=Mus musculus GN=Mia3 PE=1 SV=2","Q8BI84","TGO1_MOUSE","TGO1_MOUSE","Mia3"
"Q9CPU0|LGUL_MOUSE",96.14,2,0,1,2,1,1,"Deamidation (NQ)","Lactoylglutathione lyase OS=Mus musculus GN=Glo1 PE=1 SV=3","Q9CPU0","LGUL_MOUSE","LGUL_MOUSE","Glo1"
"Q9Z2I0|LETM1_MOUSE",96.14,3,0,1,2,1,0,"Carbamidomethylation; Deamidation (NQ)","Mitochondrial proton/calcium exchanger protein OS=Mus musculus GN=Letm1 PE=1 SV=1","Q9Z2I0","LETM1_MOUSE","LETM1_MOUSE","Letm1"
"P38060|HMGCL_MOUSE",96.06,2,0,1,0,1,0,"","Hydroxymethylglutaryl-CoA lyase  mitochondrial OS=Mus musculus GN=Hmgcl PE=1 SV=2","P38060","HMGCL_MOUSE","HMGCL_MOUSE","Hmgcl"
"Q9R0B9|PLOD2_MOUSE",95.88,3,1,0,2,1,2,"","Procollagen-lysine 2-oxoglutarate 5-dioxygenase 2 OS=Mus musculus GN=Plod2 PE=1 SV=2","Q9R0B9","PLOD2_MOUSE","PLOD2_MOUSE","Plod2"
"Q80TM9|NISCH_MOUSE",95.7,2,1,0,0,1,1,"Carbamidomethylation","Nischarin OS=Mus musculus GN=Nisch PE=1 SV=2","Q80TM9","NISCH_MOUSE","NISCH_MOUSE","Nisch"
"P47758|SRPRB_MOUSE",95.62,2,0,1,1,0,1,"","Signal recognition particle receptor subunit beta OS=Mus musculus GN=Srprb PE=1 SV=1","P47758","SRPRB_MOUSE","SRPRB_MOUSE","Srprb"
"Q91VW3|SH3L3_MOUSE",95.4,3,2,2,2,1,3,"Carbamidomethylation; Deamidation (NQ)","SH3 domain-binding glutamic acid-rich-like protein 3 OS=Mus musculus GN=Sh3bgrl3 PE=1 SV=1","Q91VW3","SH3L3_MOUSE","SH3L3_MOUSE","Sh3bgrl3"
"Q3THS6|METK2_MOUSE",95.26,3,2,0,1,3,1,"","S-adenosylmethionine synthase isoform type-2 OS=Mus musculus GN=Mat2a PE=1 SV=2","Q3THS6","METK2_MOUSE","METK2_MOUSE","Mat2a"
"Q3B7Z2|OSBP1_MOUSE",95.09,3,0,2,2,1,0,"Carbamidomethylation","Oxysterol-binding protein 1 OS=Mus musculus GN=Osbp PE=1 SV=3","Q3B7Z2","OSBP1_MOUSE","OSBP1_MOUSE","Osbp"
"Q925B0|PAWR_MOUSE",94.85,3,1,1,1,1,2,"Carbamidomethylation; Deamidation (NQ)","PRKC apoptosis WT1 regulator protein OS=Mus musculus GN=Pawr PE=1 SV=2","Q925B0","PAWR_MOUSE","PAWR_MOUSE","Pawr"
"Q8R5J9|PRAF3_MOUSE",94.51,2,1,1,0,2,2,"Deamidation (NQ)","PRA1 family protein 3 OS=Mus musculus GN=Arl6ip5 PE=1 SV=2","Q8R5J9","PRAF3_MOUSE","PRAF3_MOUSE","Arl6ip5"
"Q7TSC1|PRC2A_MOUSE",94.23,2,1,0,0,2,0,"","Protein PRRC2A OS=Mus musculus GN=Prrc2a PE=1 SV=1","Q7TSC1","PRC2A_MOUSE","PRC2A_MOUSE","Prrc2a"
"O88958|GNPI1_MOUSE",94.05,2,1,1,0,0,0,"Carbamidomethylation; Deamidation (NQ)","Glucosamine-6-phosphate isomerase 1 OS=Mus musculus GN=Gnpda1 PE=1 SV=3","O88958","GNPI1_MOUSE","GNPI1_MOUSE","Gnpda1"
"Q3V3R1|C1TM_MOUSE",93.48,2,0,1,0,0,1,"Carbamidomethylation","Monofunctional C1-tetrahydrofolate synthase  mitochondrial OS=Mus musculus GN=Mthfd1l PE=1 SV=2","Q3V3R1","C1TM_MOUSE","C1TM_MOUSE","Mthfd1l"
"Q64695|EPCR_MOUSE",93.12,2,0,1,2,1,1,"Carbamidomethylation; Deamidation (NQ)","Endothelial protein C receptor OS=Mus musculus GN=Procr PE=1 SV=3","Q64695","EPCR_MOUSE","EPCR_MOUSE","Procr"
"Q9CR57|RL14_MOUSE",93.02,2,4,2,2,2,2,"","60S ribosomal protein L14 OS=Mus musculus GN=Rpl14 PE=1 SV=3","Q9CR57","RL14_MOUSE","RL14_MOUSE","Rpl14"
"P54822|PUR8_MOUSE",92.93,2,2,1,0,0,0,"","Adenylosuccinate lyase OS=Mus musculus GN=Adsl PE=1 SV=2","P54822","PUR8_MOUSE","PUR8_MOUSE","Adsl"
"A2AJ15|MA1B1_MOUSE",92.65,2,1,0,0,2,0,"","Endoplasmic reticulum mannosyl-oligosaccharide 1 2-alpha-mannosidase OS=Mus musculus GN=Man1b1 PE=1 SV=1","A2AJ15","MA1B1_MOUSE","MA1B1_MOUSE","Man1b1"
"Q9CXW3|CYBP_MOUSE",92.23,2,2,2,1,1,1,"","Calcyclin-binding protein OS=Mus musculus GN=Cacybp PE=1 SV=1","Q9CXW3","CYBP_MOUSE","CYBP_MOUSE","Cacybp"
"Q9QWR8|NAGAB_MOUSE",92.11,2,1,1,0,1,0,"","Alpha-N-acetylgalactosaminidase OS=Mus musculus GN=Naga PE=1 SV=2","Q9QWR8","NAGAB_MOUSE","NAGAB_MOUSE","Naga"
"Q61024|ASNS_MOUSE",92.07,2,2,0,1,0,0,"Carbamidomethylation","Asparagine synthetase [glutamine-hydrolyzing] OS=Mus musculus GN=Asns PE=1 SV=3","Q61024","ASNS_MOUSE","ASNS_MOUSE","Asns"
"O70435|PSA3_MOUSE",92.04,2,1,1,2,1,1,"","Proteasome subunit alpha type-3 OS=Mus musculus GN=Psma3 PE=1 SV=3","O70435","PSA3_MOUSE","PSA3_MOUSE","Psma3"
"Q3UMF0|COBL1_MOUSE",91.8,2,1,0,0,1,0,"Carbamidomethylation","Cordon-bleu protein-like 1 OS=Mus musculus GN=Cobll1 PE=1 SV=2","Q3UMF0","COBL1_MOUSE","COBL1_MOUSE","Cobll1"
"Q8BVF2|PDCL3_MOUSE",91.57,3,2,1,0,2,2,"Carbamidomethylation; Deamidation (NQ)","Phosducin-like protein 3 OS=Mus musculus GN=Pdcl3 PE=1 SV=1","Q8BVF2","PDCL3_MOUSE","PDCL3_MOUSE","Pdcl3"
"P62751|RL23A_MOUSE",91.55,2,1,0,2,1,0,"","60S ribosomal protein L23a OS=Mus musculus GN=Rpl23a PE=1 SV=1","P62751","RL23A_MOUSE","RL23A_MOUSE","Rpl23a"
"P11404|FABPH_MOUSE",91.53,2,1,0,1,3,2,"","Fatty acid-binding protein  heart OS=Mus musculus GN=Fabp3 PE=1 SV=5","P11404","FABPH_MOUSE","FABPH_MOUSE","Fabp3"
"Q6P8X1|SNX6_MOUSE",91.45,2,1,0,2,0,1,"Carbamidomethylation; Deamidation (NQ)","Sorting nexin-6 OS=Mus musculus GN=Snx6 PE=1 SV=2","Q6P8X1","SNX6_MOUSE","SNX6_MOUSE","Snx6"
"Q9EQH2|ERAP1_MOUSE",91.35,2,0,1,0,1,0,"","Endoplasmic reticulum aminopeptidase 1 OS=Mus musculus GN=Erap1 PE=1 SV=2","Q9EQH2","ERAP1_MOUSE","ERAP1_MOUSE","Erap1"
"Q9DB27|MCTS1_MOUSE",91.29,2,0,0,1,0,1,"Carbamidomethylation","Malignant T-cell-amplified sequence 1 OS=Mus musculus GN=Mcts1 PE=1 SV=1","Q9DB27","MCTS1_MOUSE","MCTS1_MOUSE","Mcts1"
"Q8CFQ3|AQR_MOUSE",91.28,2,1,0,0,1,0,"","Intron-binding protein aquarius OS=Mus musculus GN=Aqr PE=1 SV=2","Q8CFQ3","AQR_MOUSE","AQR_MOUSE","Aqr"
"Q6ZWQ7|SPCS3_MOUSE",91.17,2,1,0,1,2,1,"","Signal peptidase complex subunit 3 OS=Mus musculus GN=Spcs3 PE=1 SV=1","Q6ZWQ7","SPCS3_MOUSE","SPCS3_MOUSE","Spcs3"
"Q9JK48|SHLB1_MOUSE",91.16,2,1,0,0,1,1,"","Endophilin-B1 OS=Mus musculus GN=Sh3glb1 PE=1 SV=1","Q9JK48","SHLB1_MOUSE","SHLB1_MOUSE","Sh3glb1"
"Q9CXT8|MPPB_MOUSE",91.03,2,1,0,1,1,1,"Carbamidomethylation; Deamidation (NQ)","Mitochondrial-processing peptidase subunit beta OS=Mus musculus GN=Pmpcb PE=1 SV=1","Q9CXT8","MPPB_MOUSE","MPPB_MOUSE","Pmpcb"
"O54916|REPS1_MOUSE",90.9,2,0,0,1,0,1,"","RalBP1-associated Eps domain-containing protein 1 OS=Mus musculus GN=Reps1 PE=1 SV=2","O54916","REPS1_MOUSE","REPS1_MOUSE","Reps1"
"P22935|RABP2_MOUSE",90.75,2,1,0,2,0,1,"","Cellular retinoic acid-binding protein 2 OS=Mus musculus GN=Crabp2 PE=2 SV=2","P22935","RABP2_MOUSE","RABP2_MOUSE","Crabp2"
"Q8CI04|COG3_MOUSE",90.73,3,2,3,0,4,3,"Carbamidomethylation","Conserved oligomeric Golgi complex subunit 3 OS=Mus musculus GN=Cog3 PE=1 SV=3","Q8CI04","COG3_MOUSE","COG3_MOUSE","Cog3"
"Q8VI36|PAXI_MOUSE",90.68,2,1,1,0,1,0,"Carbamidomethylation","Paxillin OS=Mus musculus GN=Pxn PE=1 SV=1","Q8VI36","PAXI_MOUSE","PAXI_MOUSE","Pxn"
"O55126|NIPS2_MOUSE",90.37,2,1,0,1,1,0,"Carbamidomethylation","Protein NipSnap homolog 2 OS=Mus musculus GN=Nipsnap2 PE=1 SV=1","O55126","NIPS2_MOUSE","NIPS2_MOUSE","Nipsnap2"
"Q9DAZ2|PR2B1_MOUSE",90.08,2,1,0,1,1,0,"","Prolactin-2B1 OS=Mus musculus GN=Prl2b1 PE=2 SV=1","Q9DAZ2","PR2B1_MOUSE","PR2B1_MOUSE","Prl2b1"
"Q8BP67|RL24_MOUSE",89.95,3,2,2,0,2,1,"","60S ribosomal protein L24 OS=Mus musculus GN=Rpl24 PE=1 SV=2","Q8BP67","RL24_MOUSE","RL24_MOUSE","Rpl24"
"Q9CPU4|MGST3_MOUSE",89.6,2,0,1,1,1,2,"","Microsomal glutathione S-transferase 3 OS=Mus musculus GN=Mgst3 PE=1 SV=1","Q9CPU4","MGST3_MOUSE","MGST3_MOUSE","Mgst3"
"Q8BML1|MICA2_MOUSE",89.39,2,1,0,0,0,1,"Carbamidomethylation","[F-actin]-monooxygenase MICAL2 OS=Mus musculus GN=Mical2 PE=1 SV=1","Q8BML1","MICA2_MOUSE","MICA2_MOUSE","Mical2"
"Q9Z1E4|GYS1_MOUSE",89.35,2,1,0,2,0,0,"","Glycogen [starch] synthase  muscle OS=Mus musculus GN=Gys1 PE=1 SV=2","Q9Z1E4","GYS1_MOUSE","GYS1_MOUSE","Gys1"
"Q9ES97|RTN3_MOUSE",88.56,2,1,0,3,1,1,"","Reticulon-3 OS=Mus musculus GN=Rtn3 PE=1 SV=2","Q9ES97","RTN3_MOUSE","RTN3_MOUSE","Rtn3"
"Q8R1I1|QCR9_MOUSE",88.53,2,1,1,2,0,2,"","Cytochrome b-c1 complex subunit 9 OS=Mus musculus GN=Uqcr10 PE=1 SV=1","Q8R1I1","QCR9_MOUSE","QCR9_MOUSE","Uqcr10"
"Q8BU31|RAP2C_MOUSE",88,3,0,0,2,2,0,"Deamidation (NQ)","Ras-related protein Rap-2c OS=Mus musculus GN=Rap2c PE=1 SV=1","Q8BU31","RAP2C_MOUSE","RAP2C_MOUSE","Rap2c"
"P23780|BGAL_MOUSE",87.64,3,1,3,1,1,1,"","Beta-galactosidase OS=Mus musculus GN=Glb1 PE=1 SV=1","P23780","BGAL_MOUSE","BGAL_MOUSE","Glb1"
"O08992|SDCB1_MOUSE",87.5,2,0,1,1,1,0,"","Syntenin-1 OS=Mus musculus GN=Sdcbp PE=1 SV=1","O08992","SDCB1_MOUSE","SDCB1_MOUSE","Sdcbp"
"Q62084|PP14B_MOUSE",87.41,2,1,1,0,0,0,"","Protein phosphatase 1 regulatory subunit 14B OS=Mus musculus GN=Ppp1r14b PE=1 SV=2","Q62084","PP14B_MOUSE","PP14B_MOUSE","Ppp1r14b"
"Q5SYD0|MYO1D_MOUSE",87.4,3,0,3,1,1,0,"","Unconventional myosin-Id OS=Mus musculus GN=Myo1d PE=1 SV=1","Q5SYD0","MYO1D_MOUSE","MYO1D_MOUSE","Myo1d"
"Q8BY89|CTL2_MOUSE",87.33,2,2,1,0,2,2,"Carbamidomethylation","Choline transporter-like protein 2 OS=Mus musculus GN=Slc44a2 PE=1 SV=2","Q8BY89","CTL2_MOUSE","CTL2_MOUSE","Slc44a2"
"Q9JLF6|TGM1_MOUSE",87.32,2,0,1,0,1,0,"","Protein-glutamine gamma-glutamyltransferase K OS=Mus musculus GN=Tgm1 PE=1 SV=2","Q9JLF6","TGM1_MOUSE","TGM1_MOUSE","Tgm1"
"P97742|CPT1A_MOUSE",87.28,2,2,1,0,0,0,"Carbamidomethylation","Carnitine O-palmitoyltransferase 1  liver isoform OS=Mus musculus GN=Cpt1a PE=1 SV=4","P97742","CPT1A_MOUSE","CPT1A_MOUSE","Cpt1a"
"Q60875|ARHG2_MOUSE",87.08,2,1,0,0,0,1,"","Rho guanine nucleotide exchange factor 2 OS=Mus musculus GN=Arhgef2 PE=1 SV=4","Q60875","ARHG2_MOUSE","ARHG2_MOUSE","Arhgef2"
"Q922D8|C1TC_MOUSE",87.02,2,1,0,1,1,0,"Carbamidomethylation","C-1-tetrahydrofolate synthase  cytoplasmic OS=Mus musculus GN=Mthfd1 PE=1 SV=4","Q922D8","C1TC_MOUSE","C1TC_MOUSE","Mthfd1"
"Q9EPK7|XPO7_MOUSE",86.89,2,0,0,0,2,1,"Carbamidomethylation","Exportin-7 OS=Mus musculus GN=Xpo7 PE=1 SV=3","Q9EPK7","XPO7_MOUSE","XPO7_MOUSE","Xpo7"
"Q9R0Q3|TMED2_MOUSE",86.88,2,2,0,1,1,0,"","Transmembrane emp24 domain-containing protein 2 OS=Mus musculus GN=Tmed2 PE=1 SV=1","Q9R0Q3","TMED2_MOUSE","TMED2_MOUSE","Tmed2"
"Q6GV12|KDSR_MOUSE",86.82,4,0,1,2,2,0,"Carbamidomethylation","3-ketodihydrosphingosine reductase OS=Mus musculus GN=Kdsr PE=1 SV=1","Q6GV12","KDSR_MOUSE","KDSR_MOUSE","Kdsr"
"Q9CQ22|LTOR1_MOUSE",86.72,2,2,0,0,0,0,"","Ragulator complex protein LAMTOR1 OS=Mus musculus GN=Lamtor1 PE=1 SV=1","Q9CQ22","LTOR1_MOUSE","LTOR1_MOUSE","Lamtor1"
"Q5PRF0|HTR5A_MOUSE",86.69,2,3,2,1,2,0,"Carbamidomethylation","HEAT repeat-containing protein 5A OS=Mus musculus GN=Heatr5a PE=1 SV=2","Q5PRF0","HTR5A_MOUSE","HTR5A_MOUSE","Heatr5a"
"Q9R112|SQOR_MOUSE",86.46,2,1,0,0,0,1,"","Sulfide:quinone oxidoreductase  mitochondrial OS=Mus musculus GN=Sqor PE=1 SV=3","Q9R112","SQOR_MOUSE","SQOR_MOUSE","Sqor"
"Q6P9J9|ANO6_MOUSE",86.29,2,2,0,0,0,1,"Carbamidomethylation; Deamidation (NQ)","Anoctamin-6 OS=Mus musculus GN=Ano6 PE=1 SV=1","Q6P9J9","ANO6_MOUSE","ANO6_MOUSE","Ano6"
"Q3TYS2|CQ062_MOUSE",86.16,2,1,1,1,0,1,"","Uncharacterized protein C17orf62 homolog OS=Mus musculus PE=1 SV=2","Q3TYS2","CQ062_MOUSE","CYBC1_MOUSE","Cybc1"
"Q9CX00|IST1_MOUSE",86.14,2,0,1,2,0,0,"","IST1 homolog OS=Mus musculus GN=Ist1 PE=1 SV=1","Q9CX00","IST1_MOUSE","IST1_MOUSE","Ist1"
"Q9R0K7|AT2B2_MOUSE",86.05,2,1,2,1,1,1,"Oxidation (M); Deamidation (NQ)","Plasma membrane calcium-transporting ATPase 2 OS=Mus musculus GN=Atp2b2 PE=1 SV=2","Q9R0K7","AT2B2_MOUSE","AT2B2_MOUSE","Atp2b2"
"Q9WV02|RBMX_MOUSE",85.85,2,1,2,0,0,2,"","RNA-binding motif protein  X chromosome OS=Mus musculus GN=Rbmx PE=1 SV=1","Q9WV02","RBMX_MOUSE","RBMX_MOUSE","Rbmx"
"Q91VM5|RMXL1_MOUSE",85.85,2,1,2,0,0,2,"","RNA binding motif protein  X-linked-like-1 OS=Mus musculus GN=Rbmxl1 PE=1 SV=1","Q91VM5","RMXL1_MOUSE","RMXL1_MOUSE","Rbmxl1"
"O35864|CSN5_MOUSE",85.83,2,0,0,1,1,2,"","COP9 signalosome complex subunit 5 OS=Mus musculus GN=Cops5 PE=1 SV=3","O35864","CSN5_MOUSE","CSN5_MOUSE","Cops5"
"P17809|GTR1_MOUSE",85.81,3,3,2,2,2,2,"","Solute carrier family 2  facilitated glucose transporter member 1 OS=Mus musculus GN=Slc2a1 PE=1 SV=4","P17809","GTR1_MOUSE","GTR1_MOUSE","Slc2a1"
"Q03963|E2AK2_MOUSE",85.6,2,0,1,0,0,1,"Carbamidomethylation","Interferon-induced  double-stranded RNA-activated protein kinase OS=Mus musculus GN=Eif2ak2 PE=1 SV=2","Q03963","E2AK2_MOUSE","E2AK2_MOUSE","Eif2ak2"
"P67871|CSK2B_MOUSE",85.56,2,0,0,2,0,1,"Carbamidomethylation","Casein kinase II subunit beta OS=Mus musculus GN=Csnk2b PE=1 SV=1","P67871","CSK2B_MOUSE","CSK2B_MOUSE","Csnk2b"
"Q9JJ28|FLII_MOUSE",85.56,2,1,1,0,1,0,"","Protein flightless-1 homolog OS=Mus musculus GN=Flii PE=1 SV=1","Q9JJ28","FLII_MOUSE","FLII_MOUSE","Flii"
"O35704|SPTC1_MOUSE",85.35,2,0,0,0,1,1,"","Serine palmitoyltransferase 1 OS=Mus musculus GN=Sptlc1 PE=1 SV=2","O35704","SPTC1_MOUSE","SPTC1_MOUSE","Sptlc1"
"P20918|PLMN_MOUSE",85.34,2,1,1,1,2,1,"Carbamidomethylation; Deamidation (NQ)","Plasminogen OS=Mus musculus GN=Plg PE=1 SV=3","P20918","PLMN_MOUSE","PLMN_MOUSE","Plg"
"Q9QZD8|DIC_MOUSE",84.97,2,2,0,0,0,0,"","Mitochondrial dicarboxylate carrier OS=Mus musculus GN=Slc25a10 PE=1 SV=2","Q9QZD8","DIC_MOUSE","DIC_MOUSE","Slc25a10"
"P29595|NEDD8_MOUSE",84.96,2,3,0,2,1,1,"","NEDD8 OS=Mus musculus GN=Nedd8 PE=1 SV=2","P29595","NEDD8_MOUSE","NEDD8_MOUSE","Nedd8"
"Q62425|NDUA4_MOUSE",84.94,2,1,0,1,1,0,"","Cytochrome c oxidase subunit NDUFA4 OS=Mus musculus GN=Ndufa4 PE=1 SV=2","Q62425","NDUA4_MOUSE","NDUA4_MOUSE","Ndufa4"
"Q6ZWY3|RS27L_MOUSE",84.87,2,2,1,1,1,1,"","40S ribosomal protein S27-like OS=Mus musculus GN=Rps27l PE=1 SV=3","Q6ZWY3","RS27L_MOUSE","RS27L_MOUSE","Rps27l"
"Q8VCM8|NCLN_MOUSE",84.83,2,1,2,1,0,0,"","Nicalin OS=Mus musculus GN=Ncln PE=1 SV=2","Q8VCM8","NCLN_MOUSE","NCLN_MOUSE","Ncln"
"Q9D710|TMX2_MOUSE",84.64,3,1,0,0,1,2,"","Thioredoxin-related transmembrane protein 2 OS=Mus musculus GN=Tmx2 PE=1 SV=1","Q9D710","TMX2_MOUSE","TMX2_MOUSE","Tmx2"
"O70325|GPX41_MOUSE",84.6,2,0,2,0,0,0,"Carbamidomethylation","Phospholipid hydroperoxide glutathione peroxidase  mitochondrial OS=Mus musculus GN=Gpx4 PE=1 SV=4","O70325","GPX41_MOUSE","GPX4_MOUSE","Gpx4"
"Q91XR9|GPX42_MOUSE",84.6,2,0,2,0,0,0,"Carbamidomethylation","Phospholipid hydroperoxide glutathione peroxidase  nuclear OS=Mus musculus GN=Gpx4 PE=1 SV=3","O70325","GPX42_MOUSE","GPX4_MOUSE","Gpx4"
"Q9CQC7|NDUB4_MOUSE",84.4,2,1,0,0,1,0,"","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Mus musculus GN=Ndufb4 PE=1 SV=3","Q9CQC7","NDUB4_MOUSE","NDUB4_MOUSE","Ndufb4"
"A2BH40|ARI1A_MOUSE",84.26,2,0,0,1,0,1,"Deamidation (NQ)","AT-rich interactive domain-containing protein 1A OS=Mus musculus GN=Arid1a PE=1 SV=1","A2BH40","ARI1A_MOUSE","ARI1A_MOUSE","Arid1a"
"Q80WQ2|VAC14_MOUSE",84.07,2,1,0,1,1,1,"","Protein VAC14 homolog OS=Mus musculus GN=Vac14 PE=1 SV=1","Q80WQ2","VAC14_MOUSE","VAC14_MOUSE","Vac14"
"Q9JIX8|ACINU_MOUSE",83.97,2,1,1,1,0,1,"","Apoptotic chromatin condensation inducer in the nucleus OS=Mus musculus GN=Acin1 PE=1 SV=3","Q9JIX8","ACINU_MOUSE","ACINU_MOUSE","Acin1"
"Q61191|HCFC1_MOUSE",83.85,2,1,1,1,0,0,"Deamidation (NQ)","Host cell factor 1 OS=Mus musculus GN=Hcfc1 PE=1 SV=2","Q61191","HCFC1_MOUSE","HCFC1_MOUSE","Hcfc1"
"O55101|SNG2_MOUSE",83.61,2,1,0,0,1,0,"","Synaptogyrin-2 OS=Mus musculus GN=Syngr2 PE=2 SV=1","O55101","SNG2_MOUSE","SNG2_MOUSE","Syngr2"
