"MouseGeneName","HumanGeneName"
"Flrt1","FLRT1"
"Fmo6","FMO6P"
"Foxp1","FOXP1"
"Fra8e1","FRA16D"
"Frat1","FRAT1"
"Fthl17a","FTHL17"
"Ftx","FTX"
"Fxyd5","FXYD5"
"5930412G12Rik","FZD10-AS1"
"Gars","GARS"
"Gas5","GAS5"
"Ggnbp1","GGNBP1"
"Ggta1","GGTA1P"
"Gja6","GJA6P"
"Glrx2","GLRX2"
"Glycam1","GLYCAM1"
"Gml","GML"
"Gml2","GML"
"Gnaq","GNAQ"
"Nespas","GNAS-AS1"
"Gm5741","GNG14"
"Gpalpp1","GPALPP1"
"Gpr132","GPR132"
"Gpr141b","GPR141BP"
"Gpr150","GPR150"
"Gpr165","GPR165P"
"Gpr84","GPR84"
"Gpx5","GPX5"
"Gstp3","GSTP1"
"Gstt1","GSTT1"
"Gucy1b2","GUCY1B2"
"Gucy2g","GUCY2GP"
"Gulo","GULOP"
"H1f0","H1F0"
"H1fnt","H1FNT"
"H1foo","H1FOO"
"H1fx","H1FX"
"H2afj","H2AFJ"
"H2afv","H2AFV"
"H2afx","H2AFX"
"H2afy","H2AFY"
"H2afy2","H2AFY2"
"H2afz","H2AFZ"
"H3f3a","H3F3A"
"H3f3b","H3F3B"
"Hars","HARS"
"Hbb-bs","HBB"
"Hbb-bt","HBB"
"Hhex","HHEX"
"Hils1","HILS1"
"Hist1h1a","HIST1H1A"
"Hist1h1b","HIST1H1B"
"Hist1h1c","HIST1H1C"
"Hist1h1d","HIST1H1D"
"Hist1h1e","HIST1H1E"
"Hist1h1t","HIST1H1T"
"Hist1h2aa","HIST1H2AA"
"Hist1h2ba","HIST1H2BA"
"Hist2h2aa1","HIST2H2AA3"
"Hist2h2aa2","HIST2H2AA3"
"Hist2h2aa1","HIST2H2AA4"
"Hist2h2aa2","HIST2H2AA4"
"Hist2h2ab","HIST2H2AB"
"Hist3h2a","HIST3H2A"
"Hist3h2ba","HIST3H2BA"
"Hist4h4","HIST4H4"
"H2-DMb1","HLA-DMB"
"H2-DMb2","HLA-DMB"
"Hmga2","HMGA2"
"Hmgb1","HMGB1"
"Hmgn1","HMGN1"
"Hmgn2","HMGN2"
"Hnrnpa3","HNRNPA3"
"Hotair","HOTAIR"
"Hotairm1","HOTAIRM1"
"Hottip","HOTTIP"
"Hoxa11os","HOXA11-AS"
"Hoxaas3","HOXA-AS3"
"Hsbp1","HSBP1"
"Hspd1","HSPD1"
"Htr1d","HTR1D"
"Hyal6","HYAL6P"
"Hymai","HYMAI"
"Hypm","HYPM"
"Iars","IARS"
"Ick","ICK"
"Ifi27","IFI27"
"Ifi27l2a","IFI27"
"Ifi27l2b","IFI27"
"Ifi27","IFI27L1"
"Ifi27l2a","IFI27L1"
"Ifi27l2b","IFI27L1"
"Ifi27l2a","IFI27L2"
"Ifi27l2b","IFI27L2"
"Ifi30","IFI30"
"Ifit1","IFIT1"
"Ifit1bl1","IFIT1"
"Ifit1bl2","IFIT1"
"Ifngas1","IFNG-AS1"
"Ifnl2","IFNL1"
"Ifnl3","IFNL1"
"Igf2os","IGF2-AS"
"Igsf5","IGSF5"
"Il3ra","IL3RA"
"Insl3","INSL3"
"Iqce","IQCE"
"Irs3","IRS3P"
"Itln1","ITLN2"
"Ivl","IVL"
"Jaml","JAML"
"Jpt1","JPT1"
"Jpx","JPX"
"Kars","KARS"
"Kcnb2","KCNB2"
"Kcnq1ot1","KCNQ1OT1"
"D830031N03Rik","KIAA0754"
"2210408I21Rik","KIAA0825"
"A830010M20Rik","KIAA1107"
"E330009J07Rik","KIAA1147"
"C530008M17Rik","KIAA1211"
"Kif1bp","KIF1BP"
"Kif28","KIF28P"
"Klhl17","KLHL17"
"Klrc1","KLRC1"
"Klrc2","KLRC2"
"Klrc3","KLRC3"
"Krt13","KRT13"
"Krt31","KRT31"
"Krt33b","KRT33B"
"Krt74","KRT74"
"Krt81","KRT81"
"Krt86","KRT86"
"Krt87","KRT87P"
"Krt88","KRT88P"
"Krt90","KRT90P"
"Krtap1-3","KRTAP1-1"
"Krtap1-4","KRTAP1-1"
"Krtap1-3","KRTAP1-3"
"Krtap1-4","KRTAP1-3"
"Krtap1-3","KRTAP1-4"
"Krtap1-4","KRTAP1-4"
"Krtap1-3","KRTAP1-5"
"Krtap1-4","KRTAP1-5"
"Krtap17-1","KRTAP17-1"
"Krtap5-2","KRTAP5-2"
"Kti12","KTI12"
"Lamp3","LAMP3"
"Lars","LARS"
"Lbhd2","LBHD2"
"Lce6a","LCE6A"
"Lcn15","LCN15"
"Lcor","LCOR"
"Ldlrad2","LDLRAD2"
"Lef1os1","LEF1-AS1"
"Lgals9","LGALS9"
"Lhb","LHB"
"C130071C03Rik","LINC00461"
"1500009C09Rik","LINC00634"
"AI480526","LINC01089"
"Lncenc1","LINC01157"
"9330117O12Rik","LINC01170"
"Gm853","LINC01225"
"1810026B05Rik","LINC01578"
"Lncpint","LINC-PINT"
"Lor","LOR"
"Lpcat2b","LPCAT2BP"
"Lrrc69","LRRC69"
"Lrrc72","LRRC72"
"Gm29133","LRRC77P"
"Lrrc51","LRTOMT"
"Ltb4r1","LTB4R"
"Luc7l2","LUC7L2"
"Lypd9","LYPD9P"
"Lyrm4","LYRM4"
"Lyz1","LYZ"
"Lyz2","LYZ"
"Malat1","MALAT1"
"Map3k7cl","MAP3K7CL"
"36951","36951"
"37316","37316"
"40238","40238"
"40603","40603"
"37681","37681"
"38047","38047"
"38412","38412"
"38777","38777"
"39142","39142"
"39508","39508"
"39873","39873"
"Mars","MARS"
"Mbl1","MBL1P"
"Mcts2","MCTS2P"
"Mdp1","MDP1"
"Meg3","MEG3"
"Rian","MEG8"
"Mep1a","MEP1A"
"Mettl21e","METTL21EP"
"Mfsd13b","MFSD13B"
"Mfsd4b2-ps","MFSD4B"
"Mfsd4b3-ps","MFSD4B"
"Mgat4e","MGAT4EP"
"Mhrt","MHRT"
"Mia2","MIA2"
"Mia3","MIA3"
"Miat","MIAT"
"Micalcl","MICALCL"
"Mir100hg","MIR100HG"
"Mir101b","MIR101-2"
"Mir106a","MIR106A"
"Mir107","MIR107"
"Mir1193","MIR1179"
"Mir1197","MIR1197"
"Mir1199","MIR1199"
"Mir1231","MIR1231"
"Mir1247","MIR1247"
"Mir1249","MIR1249"
"Mir125b-2","MIR125B2"
"Mir1264","MIR1264"
"Mir128-2","MIR128-2"
"Mir1291","MIR1291"
"Mir129-2","MIR129-2"
"Mir1298","MIR1298"
"Mir130b","MIR130B"
"Mir135b","MIR135B"
"Mir136","MIR136"
"Mir138-1","MIR138-1"
"Mir141","MIR141"
"Mir146","MIR146A"
"Mir148a","MIR148A"
"Mir149","MIR149"
"Mir153","MIR153-2"
"Mir155hg","MIR155HG"
"Mir16-1","MIR16-1"
"Mir17hg","MIR17HG"
"Mir181a-2","MIR181A2"
"Mir181c","MIR181C"
"Mir181d","MIR181D"
"Mir182","MIR182"
"Mir184","MIR184"
"Mir18b","MIR18B"
"Mir190b","MIR190B"
"Mir191","MIR191"
"Mir1912","MIR1912"
"Mir194-2","MIR194-2"
"Mir196a-1","MIR196A1"
"Mir202","MIR202"
"Mir203","MIR203A"
"Mir205hg","MIR205HG"
"Mir20b","MIR20B"
"Mir210","MIR210"
"Mir211","MIR211"
"Mir212","MIR212"
"Mir215","MIR215"
"Mir217","MIR217"
"Mir219a-1","MIR219A1"
"Mir219b","MIR219B"
"Mir224","MIR224"
"Mir22hg","MIR22HG"
"Mir24-2","MIR24-2"
"Mir2861","MIR2861"
"Mir296","MIR296"
"Mir298","MIR298"
"Mir301","MIR301A"
"Mir302a","MIR302A"
"Mir302b","MIR302B"
"Mir3059","MIR3059"
"Mir3064","MIR3064"
"Mir3065","MIR3065"
"Mir3074-1","MIR3074"
"Mir3085","MIR3085"
"Gm23363","MIR3154"
"Mir320","MIR320A"
"Mir324","MIR324"
"Mir325","MIR325"
"Mir328","MIR328"
"Mir329","MIR329-1"
"Mir329","MIR329-2"
"Mir338","MIR338"
"Mir362","MIR362"
"Mir365-2","MIR365B"
"Mir367","MIR367"
"Mir369","MIR369"
"Mir374c","MIR374C"
"Mir376a","MIR376A1"
"Mir376b","MIR376B"
"Mir376c","MIR376C"
"Mir379","MIR379"
"Mir380","MIR380"
"Mir383","MIR383"
"Mir384","MIR384"
"Mir411","MIR411"
"Mir421","MIR421"
"Mir429","MIR429"
"Mir432","MIR432"
"Morrbid","MIR4435-2HG"
"Mir449b","MIR449B"
"Mir449c","MIR449C"
"Mir451a","MIR451A"
"Mir451b","MIR451B"
"Mir452","MIR452"
"Mir483","MIR483"
"Mir485","MIR485"
"Mir3107","MIR486-2"
"Mir487b","MIR487B"
"Mir493","MIR493"
"Mir495","MIR495"
"Mir499","MIR499A"
"Mir500","MIR500A"
"Mir500","MIR500B"
"Mir503","MIR503"
"Mir539","MIR539"
"Mir543","MIR543"
"Mir544","MIR544A"
"Mir551b","MIR551B"
"Mir568","MIR568"
"Mir574","MIR574"
"Mir590","MIR590"
"Mir599","MIR599"
"Mir615","MIR615"
"Mir653","MIR653"
"Mir654","MIR654"
"Mir664","MIR664B"
"Mir670","MIR670"
"Mir670hg","MIR670HG"
"Mir6715","MIR6715A"
"Mir676","MIR676"
"Mir718","MIR718"
"Mir7-1","MIR7-2"
"Mir7b","MIR7-3"
"Mir758","MIR758"
"Mir759","MIR759"
"Mir760","MIR760"
"Mir762","MIR762"
"Mir764","MIR764"
"Mir767","MIR767"
"Mir802","MIR802"
"Mir873a","MIR873"
"Mir875","MIR875"
"Mir92-1","MIR92A1"
"Mir92-2","MIR92A2"
"Mir92b","MIR92B"
"Mir93","MIR93"
"Mirlet7a-2","MIRLET7A2"
"Mirlet7b","MIRLET7B"
"Mirlet7f-1","MIRLET7F1"
"Mmp10","MMP10"
"Moxd2","MOXD2P"
"Mptx1","MPTX1"
"Mroh3","MROH3P"
"Mroh4","MROH4P"
"Mt1","MT1A"
"Mt1","MT1B"
"Mt1","MT1E"
"Mt1","MT1F"
"Mt1","MT1G"
"Mt1","MT1H"
"Mt1","MT1M"
"Mt1","MT1X"
"Mt2","MT2A"
"Mthfs","MTERF1"
"Muc19","MUC19"
"Muc2","MUC2"
"Mx1","MX2"
"Mx2","MX2"
"Mxra7","MXRA7"
"Mycn","MYCN"
"Myh2","MYH2"
"Myh4","MYH4"
"Myocos","MYOCOS"
"Myoparr","MYOPARR"
"Naa11","NAA11"
"Naip1","NAIP"
"Naip2","NAIP"
"Naip5","NAIP"
"Naip6","NAIP"
"Nars","NARS"
"Nbdy","NBDY"
"Ncr3-ps","NCR3"
"mt-Nd1","ND1"
"mt-Nd2","ND2"
"mt-Nd3","ND3"
"mt-Nd4","ND4"
"mt-Nd4l","ND4L"
"mt-Nd5","ND5"
"mt-Nd6","ND6"
"Neat1","NEAT1"
"Nebl","NEBL"
"Nefm","NEFM"
"Nepn","NEPNP"
"Nipsnap3a","NIPSNAP3A"
"Nipsnap3a","NIPSNAP3B"
"Nipsnap3b","NIPSNAP3B"
"Nnat","NNAT"
"Nop16","NOP16"
"Nop2","NOP2"
"Notch4","NOTCH4"
"Npy6r","NPY6R"
"Nr1h5","NR1H5P"
"Nradd","NRADDP"
"Nsa2","NSA2"
"Nsmce3","NSMCE3"
"Nudt10","NUDT10"
"Nudt11","NUDT10"
"Nudt16l2","NUDT16P1"
"Nudt8","NUDT8"
"Nup188","NUP188"
"Oacyl","OACYLP"
"Oasl2","OASL2P"
"Odaph","ODAPH"
"Odf4","ODF4"
"Ofcc1","OFCC1"
"Olfm5","OLFM5P"
"Olfr370","OR10K2"
"Olfr744","OR11G2"
"Olfr102","OR12D2"
"Olfr20","OR1E1"
"Olfr364-ps1","OR1L4"
"Olfr365","OR1L4"
"Olfr355","OR1L8"
"Olfr237-ps1","OR2A14"
"Olfr1359","OR2B2"
"Olfr1532-ps1","OR2D3"
"Olfr707","OR2D3"
"Olfr709-ps1","OR2D3"
"Olfr90","OR2H2"
"Olfr92","OR2H2"
"Olfr10","OR2Y1"
"Olfr1385","OR2Y1"
"Olfr1386","OR2Y1"
"Olfr1391","OR2Y1"
"Olfr1392","OR2Y1"
"Olfr1393","OR2Y1"
"Olfr411","OR3A1"
"Olfr32","OR4B1"
"Olfr555","OR51H1"
"Olfr503","OR52N4"
"Olfr658","OR52N4"
"Olfr67","OR52Z1"
"Olfr683","OR56A5"
"Olfr769","OR6C2"
"Olfr803","OR6C3"
"Olfr414","OR6P1"
"Olfr220","OR6Y1"
"Ormdl1","ORMDL1"
"Otx2os1","OTX2-AS1"
"Pabpc1","PABPC1"
"Pacrgl","PACRGL"
"Palm2","PALM2"
"Pantr1","PANTR1"
"Paral1","PARAL1"
"Paupar","PAUPAR"
"Pcdhgb8","PCDHGB8P"
"Pdcd6ip","PDCD6IP"
"Pdzph1","PDZPH1P"
"Pebp1","PEBP1"
"Peg13","PEG13"
"Pepb","PEPB"
"Pf4","PF4"
"Pf4","PF4V1"
"Pfn5","PFN5P"
"Pga5","PGA3"
"Pga5","PGA4"
"Pga5","PGA5"
"Pgam1","PGAM1"
"Phb","PHB"
"Phgr1","PHGR1"
"Pigz","PIGZ"
"Pilra","PILRA"
"Pilrb1","PILRB"
"Pilrb2","PILRB"
"Pitpnc1","PITPNC1"
"Pitx2","PITX2"
"Plekhn1","PLEKHN1"
"Plp2","PLP2"
"Plscr2","PLSCR2"
"Plut","PLUT"
"Polr3g","POLR3G"
"Polr3gl","POLR3GL"
"Ppia","PPIA"
"Ppih","PPIH"
"Ppil3","PPIL3"
"Ppp1r7","PPP1R7"
"Ppp4r2","PPP4R2"
"Pqlc1","PQLC1"
"Pqlc2","PQLC2"
"Pqlc3","PQLC3"
"Prb1","PRB2"
"Prdm16os","PRDM16-DT"
"Prdm9","PRDM9"
"Prm1","PRM1"
"Proc","PROC"
"Prokr1","PROKR1"
"Prorsd1","PRORSD1P"
"Prps1l1","PRPS1L1"
"Prr13","PRR13"
"Prss29","PRSS29P"
"Prss30","PRSS30P"
"Prss40","PRSS40A"
"Prss41","PRSS41"
"Prss42","PRSS42P"
"Prss43","PRSS43P"
"Prss44","PRSS44P"
"Prss46","PRSS46P"
"Prss47","PRSS47"
"Prss51","PRSS51"
"Prss52","PRSS52P"
"Ptges3","PTGES3"
"Ptms","PTMS"
"4933423P22Rik","PTPRJ-AS1"
"Ptprv","PTPRVP"
"Pvt1","PVT1"
"Qars","QARS"
"Gm17251","RAB11B-AS1"
"Rab32","RAB32"
"Rab5if","RAB5IF"
"Rars","RARS"
"Rbm3","RBM3"
"Rbmx","RBMX"
"Reg1","REG1B"
"Reg2","REG1B"
"Reg3a","REG3A"
"Reg3b","REG3A"
"Reg3g","REG3G"
"Rmdn2","RMDN2"
"Rn7sk","RN7SK"
"Rnase11","RNASE11"
"Rnf113a1","RNF113A"
"Rnf135","RNF135"
"Rnf187","RNF187"
"Rnf219","RNF219"
"mt-Rnr1","RNR1"
"mt-Rnr2","RNR2"
"Rnu11","RNU11"
"Rpl10","RPL10"
"Rpl12","RPL12"
"Rpl14","RPL14"
"Rpl15","RPL15"
"Rpl17","RPL17"
"Rpl21","RPL21"
"Rpl22","RPL22"
"Rpl23a","RPL23A"
"Rpl24","RPL24"
"Rpl30","RPL30"
"Rpl31","RPL31"
"Rpl36a","RPL36A"
"Rpl36al","RPL36AL"
"Rpl37a","RPL37A"
"Rpl5","RPL5"
"Rpl7","RPL7"
"Rpl7a","RPL7A"
"Rplp0","RPLP0"
"Rplp1","RPLP1"
"Rps25","RPS25"
"Rps27","RPS27"
"Rps29","RPS29"
"Rps7","RPS7"
"Rpsa","RPSA"
"Rtl1","RTL1"
"Rtl10","RTL10"
"Rxfp3","RXFP3"
"S100a9","S100A9"
"Saa1","SAA1"
"Saa2","SAA1"
"Saa3","SAA3P"
"Samd1","SAMD1"
"Sars","SARS"
"Scd1","SCD"
"Scd3","SCD"
"Sdr16c6","SDR16C6P"
"Sec1","SEC1P"
"Selenoh","SELENOH"
"Sem1","SEM1"
"37135","SEPTIN1"
"40422","SEPTIN10"
"40787","SEPTIN11"
"41153","SEPTIN12"
"41883","SEPTIN14"
"37500","SEPTIN2"
"37865","SEPTIN3"
"38231","SEPTIN4"
"38596","SEPTIN5"
"38961","SEPTIN6"
"39326","SEPTIN7"
"39692","SEPTIN8"
"40057","SEPTIN9"
"Gm11397","SERPINB9"
"Setd1a","SETD1A"
"Setmar","SETMAR"
"2700046G09Rik","SGMS1-AS1"
"Shc2","SHC2"
"Siglecf","SIGLEC5"
"4931406B18Rik","SIGLECL1"
"F830045P16Rik","SIRPB3P"
"Slc22a20","SLC22A20P"
"Slc22a19","SLC22A25"
"Slc22a26","SLC22A25"
"Slc22a27","SLC22A25"
"Slc22a28","SLC22A25"
"Slc22a29","SLC22A25"
"Slc22a30","SLC22A25"
"Slc22a5","SLC22A5"
"Slc23a4","SLC23A4P"
"Slc2a3","SLC2A3"
"Slc35e2","SLC35E2A"
"Slc37a3","SLC37A3"
"Slc47a2","SLC47A1"
"Slc47a1","SLC47A2"
"Slc47a2","SLC47A2"
"Slc6a14","SLC6A14"
"Slc6a21","SLC6A21P"
"Slc7a15","SLC7A15P"
"Slco1b2","SLCO1B7"
"Sln","SLN"
"Smad9","SMAD9"
"Smbd1","SMBD1P"
"Smcp","SMCP"
"Smim34","SMIM34A"
"Smim6","SMIM6"
"Smpd5","SMPD5"
"Smr3a","SMR3A"
"Snhg10","SNHG10"
"Snhg11","SNHG11"
"Snhg15","SNHG15"
"Snhg16","SNHG16"
"Snhg18","SNHG18"
"Snhg20","SNHG20"
"Snhg3","SNHG3"
"Snhg5","SNHG5"
"Snhg6","SNHG6"
"Snhg7","SNHG7"
"Snhg8","SNHG8"
"Snhg9","SNHG9"
"Snora62","SNORA62"
"Snrpe","SNRPE"
"Snrpg","SNRPG"
"Sox1ot","SOX1-OT"
"Gm4675","SOX21-AS1"
"Sox2ot","SOX2-OT"
"Sp100","SP100"
"Sp140","SP140"
"Sp140","SP140L"
"1700014D04Rik","SPATA31D1"
"Spata48","SPATA48"
"Spata5l1","SPATA5L1"
"Spert","SPERT"
"Spint5","SPINT5P"
"Sprr1a","SPRR1A"
"Sprr1b","SPRR1B"
"Srek1","SREK1"
"Sspo","SSPO"
"St5","ST5"
"Stard13","STARD13"
"Stard9","STARD9"
"Stra6l","STRA6LP"
"Strit1","STRIT1"
"Sult1a1","SULT1A1"
"Sult1c1","SULT1C4"
"Sult1d1","SULT1D1P"
"Sult6b2","SULT6B2P"
"Sumf2","SUMF2"
"Sumo2","SUMO2"
"Synj2bp","SYNJ2BP"
"Sys1","SYS1"
"Taar3","TAAR3P"
"Taar4","TAAR4P"
"Taar6","TAAR6"
"Taar7a","TAAR7P"
"Taar7b","TAAR7P"
"Taar7c-ps","TAAR7P"
"Taar7d","TAAR7P"
"Taar7e","TAAR7P"
"Taar7f","TAAR7P"
"Tars","TARS"
"Tarsl2","TARSL2"
"Tbc1d24","TBC1D24"
"Tbx10","TBX10"
"Tcam1","TCAM1P"
"Tchp","TCHP"
"Tdh","TDH"
"Teddm2","TEDDM2P"
"Tex13a","TEX13A"
"Tex13d","TEX13D"
"Tex16","TEX16P"
"Tex21","TEX21P"
"Gm11213","TEX53"
"Tgoln2","TGOLN2"
"Tha1","THA1P"
"Thap12","THAP12"
"Them7","THEM7P"
"Themis3","THEMIS3P"
"Gt(ROSA)26Sor","THUMPD3-AS1"
"Ticam2","TICAM2"
"Timm23","TIMM23B"
"Tmem56","TLCD4"
"Tmem136","TLCD5"
"Tle6","TLE6"
"Tlr12","TLR12P"
"Tmbim7","TMBIM7P"
"Tmed11","TMED11P"
"Tmem173","TMEM173"
"Tmem196","TMEM196"
"Tmem198b","TMEM198B"
"Tmem202","TMEM202"
"Tmem246","TMEM246"
"Tmem265","TMEM265"
"Tmem274","TMEM274P"
"Tmem30c","TMEM30CP"
"Tmem41a","TMEM41A"
"Tmem8","TMEM8A"
"Tmprss11b","TMPRSS11B"
"Tmprss11c","TMPRSS11CP"
"Tmprss11g","TMPRSS11GP"
"Tmsb15a","TMSB15A"
"Tmsb15b1","TMSB15B"
"Tmsb15b2","TMSB15B"
"Tnfrsf10b","TNFRSF10A"
"Tnfrsf10b","TNFRSF10B"
"Tnfrsf10b","TNFRSF10C"
"Tnfrsf10b","TNFRSF10D"
"Tomm5","TOMM5"
"Toporsl","TOPORSLP"
"Trp53cor1","TP53COR1"
"Tpm3","TPM3"
"Tpm4","TPM4"
"Trappc2","TRAPPC2"
"Trerf1","TRERF1"
"Trim80","TRIM80P"
"mt-Ta","TRNA"
"mt-Tc","TRNC"
"mt-Td","TRND"
"mt-Te","TRNE"
"mt-Tf","TRNF"
"mt-Tg","TRNG"
"mt-Th","TRNH"
"mt-Ti","TRNI"
"mt-Tk","TRNK"
"mt-Tl1","TRNL1"
"mt-Tl2","TRNL2"
"mt-Tm","TRNM"
"mt-Tn","TRNN"
"mt-Tp","TRNP"
"mt-Tq","TRNQ"
"mt-Tr","TRNR"
"mt-Ts1","TRNS1"
"mt-Ts2","TRNS2"
"mt-Tt","TRNT"
"mt-Tv","TRNV"
"mt-Tw","TRNW"
"mt-Ty","TRNY"
"Trpc2","TRPC2"
"Tsix","TSIX"
"Tssk1","TSSK1A"
"Tssk5","TSSK5P"
"Tstd3","TSTD3"
"Ttc39d","TTC39DP"
"Ttc41","TTC41P"
"Ttll5","TTLL5"
"Tunar","TUNAR"
"Ube2l3","UBE2L3"
"Ube2v1","UBE2V1"
"Ugt3a1","UGT3A1"
"Ugt3a2","UGT3A1"
"Ulbp1","ULBP2"
"9230019H11Rik","ULBP3"
"Uox","UOX"
"Urad","URAD"
"Urah","URAHP"
"Usp26","USP26"
"Utf1","UTF1"
"Uts2r","UTS2R"
"Vamp9","VAMP9P"
"Vars","VARS"
"Vinac1","VINAC1P"
"Vwde","VWDE"
"Wars","WARS"
"Wbp11","WBP11"
"4932431P20Rik","WDR87"
"Gm35339","WDR97"
"Wfdc21","WFDC21P"
"Wrb","WRB"
"Wt1os","WT1-AS"
"Xist","XIST"
"Yars","YARS"
"Yy2","YY2"
"Zbed6","ZBED6"
"Gm10125","ZEB1-AS1"
"Zfas1","ZFAS1"
"Zfx","ZFX"
"Zfyve16","ZFYVE16"
"Zgrf1","ZGRF1"
"Zkscan3","ZKSCAN3"
"Zfp184","ZNF184"
"Zfp235","ZNF235"
"Gm13212","ZNF268"
"Zfp275","ZNF275"
"Zfp113","ZNF3"
"Zfp420","ZNF420"
"Zfp663","ZNF663P"
"Zfp683","ZNF683"
"Zfp707","ZNF707"
"Zfp710","ZNF710"
"Zfp775","ZNF775"
"Zfp790","ZNF790"
"Znrd1as","ZNRD1ASP"
"Zrsr2","ZRSR2"
"Zscan30","ZSCAN30"
"Zxdb","ZXDA"
"Zxdb","ZXDB"
"Zzz3","ZZZ3"
"Epb4.2","EPB42"
"Kcne1","LOC102723475"
"Daf2","CD55"
"Gm3934","GSTP1"
"Gucy1b3","GUCY1B3"
"Aes","AES"
"Clca3","CLCA1"
"Gbas","GBAS"
"Ict1","ICT1"
"I830012O16Rik","IFIT3"
"Cyr61","CYR61"
"Adrbk1","ADRBK1"
"Atp5j","ATP5J"
"Atp5b","ATP5B"
"Atp5f1","ATP5F1"
"Atp5o","ATP5O"
"Bai1","BAI1"
"Bai2","BAI2"
"Bai3","BAI3"
"Gm5077","C1S"
"C1s","C1S"
"39326","39326"
"Ctgf","CTGF"
"Emr1","EMR1"
"Nov","NOV"
"Pgm2","PGM1"
"Pvrl1","PVRL1"
"Ccl2","CCL13"
"Ccl3","CCL3L3"
"Ccl12","CCL2"
"LOC100041593","CCL21"
"LOC100041504","CCL21"
"Gm1987","CCL21"
"Sepw1","SEPW1"
"Srpr","SRPR"
"T","T"
"Gm5806","TDG"
"Tssc1","TSSC1"
"Ikbkap","IKBKAP"
"Ppap2c","PPAP2C"
"Wisp2","WISP2"
"Wisp1","WISP1"
"Zfp259","ZPR1"
"Atp5a1","ATP5A1"
"Ccbl2","CCBL2"
"42248","42248"
"Gm10480","BNIP3L"
"Dfna5","DFNA5"
"37500","37500"
"Figf","FIGF"
"Gm3873","NDUFB4"
"Gm3244","NDUFB4"
"Park2","PARK2"
"Pet112","PET112"
"Trove2","TROVE2"
"D10Jhu81e","C21orf33"
"D10Jhu81e","LOC102724023"
"Sdpr","SDPR"
"Gpr44","PTGDR2"
"Atp5j2","ATP5J2"
"Bre","BRE"
"1810043G02Rik","C21orf2"
"Nhp2l1","NHP2L1"
"Gif","GIF"
"Gm1862","ATF1"
"Atp5c1","ATP5C1"
"Csta","CSTA"
"2010005H15Rik","CSTA"
"Gm5483","CSTA"
"Gm15776","GNG5"
"Nbl1","MINOS1-NBL1"
"Sepp1","SEPP1"
"Rqcd1","RQCD1"
"Mre11a","MRE11A"
"Gpr56","GPR56"
"Gpr64","GPR64"
"Lhfp","LHFP"
"Hrsp12","HRSP12"
"Gm10094","SAP18"
"Mfi2","MFI2"
"Ctage5","CTAGE5"
"Niacr1","HCAR2"
"Dscr3","DSCR3"
"Gnb2l1","GNB2L1"
"Gm21104","CCL19"
"LOC100043918","CCL19"
"LOC100043921","CCL19"
"Gm2457","CCL19"
"LOC100861618","CCL19"
"Gm2564","CCL19"
"Gm2023","CCL19"
"Gm13309","CCL19"
"Gm12407","CCL19"
"Sssca1","SSSCA1"
"Gm2382","MTHFS"
"Leprel4","LEPREL4"
"Clca5","CLCA2"
"Ssfa2","SSFA2"
"Gm4024","TMED10"
"ND1","ND1"
"ATP6","ATP6"
"CYTB","CYTB"
"COX3","COX3"
"COX1","COX1"
"COX2","COX2"
"ND3","ND3"
"ND2","ND2"
"ND4L","ND4L"
"ND6","ND6"
"Rp2h","RP2"
"Zfp191","ZNF24"
"Mterf1b","MTERF"
"Mterf1a","MTERF"
"Papd7","PAPD7"
"Lect1","LECT1"
"Pla2g16","PLA2G16"
"Prosc","PROSC"
"Pmf1","PMF1-BGLAP"
"Stxbp3a","STXBP3"
"Wbscr22","WBSCR22"
"Gm10071","RPL13"
"D19Bwg1357e","KIAA0020"
"Lace1","LACE1"
"Gcn1l1","GCN1L1"
"Ftsj2","FTSJ2"
"N6amt2","N6AMT2"
"2810408M09Rik","TP53RK"
"Trp53rk","TP53RK"
"AI314180","KIAA0368"
"38231","38231"
"Fam96b","FAM96B"
"Ppp2r4","PPP2R4"
"Diexf","DIEXF"
"Mettl10","METTL10"
"Skiv2l2","SKIV2L2"
"Carkd","CARKD"
"Utp11l","UTP11L"
"Ccdc94","CCDC94"
"Gm9178","MRTO4"
"Gm5633","MRTO4"
"Pgm1","PGM2"
"D2Wsu81e","C9orf114"
"Narfl","NARFL"
"2410127L17Rik","C9orf41"
"Gm9840","RBX1"
"l7Rn6","C11orf73"
"Tmem110","TMEM110-MUSTN1"
"Aaed1","AAED1"
"Gtl3","C16orf80"
"Hdgfrp2","HDGFRP2"
"Hn1","HN1"
"Zfml","ZNF638"
"Nsg2","HMP19"
"Ptrf","PTRF"
"Azi1","CEP131"
"Ngfrap1","NGFRAP1"
"Ccrn4l","CCRN4L"
"H2-Ea-ps","HLA-DRA"
"Large","LARGE"
"Mrpl23","LOC102724828"
"Wbp5","WBP5"
"Cd97","CD97"
"Stk30","MOK"
"Hdhd1a","HDHD1"
"Epb4.1l1","EPB41L1"
"Mgea5","MGEA5"
"Gm6910","RYBP"
"Kcne1l","KCNE1L"
"Olfr418-ps1","OR10J1"
"3110002H16Rik","C18orf8"
"Epb4.1l4a","EPB41L4A"
"Leprel2","LEPREL2"
"Hrasls","HRASLS"
"Ubl4","UBL4A"
"Slc10a3-ubl4","UBL4A"
"Tmem5","TMEM5"
"Ero1lb","ERO1LB"
"Vprbp","VPRBP"
