"MouseGeneName","HumanGeneName"
"Ap5b1","AP5B1"
"Ercc1","ERCC1"
"Kcnj14","KCNJ14"
"Fmnl1","FMNL1"
"Ppp1r21","PPP1R21"
"Lin28a","LIN28A"
"Olfr984","OR4D5"
"Fam111a","FAM111A"
"Sae1","SAE1"
"Itfg2","ITFG2"
"Ppp1r3f","PPP1R3F"
"Ighv1-71","IGHV1-69-2"
"Slc52a2","SLC52A1"
"Ptbp2","PTBP2"
"Tead1","TEAD1"
"Ddx3x","DDX3X"
"Exosc3","EXOSC3"
"Osgep","OSGEP"
"Fndc4","FNDC4"
"Dnlz","DNLZ"
"Pou5f1","POU5F1"
"Psmb1","PSMB1"
"Olfr3","OR1J1"
"Rps21","RPS21"
"Ly6g6d","LY6G6D"
"Aagab","AAGAB"
"Sp5","SP5"
"Nvl","NVL"
"Wdr75","WDR75"
"Dnhd1","DNHD1"
"AC140325.3","PRAMEF12"
"AC140325.3","PRAMEF1"
"AC140325.3","PRAMEF11"
"AC140325.3","PRAMEF2"
"AC140325.3","PRAMEF10"
"AC140325.3","PRAMEF6"
"AC140325.3","PRAMEF7"
"AC140325.3","PRAMEF4"
"AC140325.3","PRAMEF27"
"AC140325.3","PRAMEF25"
"AC140325.3","PRAMEF26"
"AC140325.3","PRAMEF9"
"AC140325.3","PRAMEF13"
"AC140325.3","PRAMEF18"
"AC140325.3","PRAMEF5"
"AC140325.3","PRAMEF15"
"AC140325.3","PRAMEF8"
"AC140325.3","PRAMEF33"
"AC140325.3","PRAMEF14"
"AC140325.3","PRAMEF19"
"AC140325.3","PRAMEF17"
"AC140325.3","PRAMEF20"
"Igkv8-24","IGKV4-1"
"Rpl19","RPL19"
"Plxnb2","PLXNB2"
"Rapgef4","RAPGEF4"
"Slc35b4","SLC35B4"
"Nln","NLN"
"Ptpn18","PTPN18"
"Trarg1","TRARG1"
"Ighv1-22","IGHV1-69-2"
"Setd5","SETD5"
"Chid1","CHID1"
"Trappc11","TRAPPC11"
"Zfp141","ZNF775"
"C030006K11Rik","C8orf82"
"Trabd","TRABD"
"Ces1g","CES1"
"Rwdd2b","RWDD2B"
"Tex28","TEX28"
"Smarcal1","SMARCAL1"
"Pcsk7","PCSK7"
"Ildr2","ILDR2"
"Stat5a","STAT5A"
"Melk","MELK"
"Dhrs13","DHRS13"
"Gpr21","GPR21"
"Coq6","COQ6"
"Igkv8-30","IGKV4-1"
"Hoxd3","HOXD3"
"Larp1","LARP1"
"Cfp","CFP"
"Cstb","CSTB"
"Slc25a32","AC012213.5"
"Slc25a32","SLC25A32"
"Olfr77","OR7D4"
"Zfp942","ZNF34"
"Ccm2","CCM2"
"Tmem151b","TMEM151B"
"Tcte1","TCTE1"
"Ttc32","TTC32"
"Ccdc167","CCDC167"
"Tmem127","TMEM127"
"Fhdc1","FHDC1"
"Pmch","PMCH"
"Ccdc54","CCDC54"
"Cchcr1","CCHCR1"
"Vmn1r32","VN1R5"
"Serpinb6e","SERPINB6"
"D7Ertd443e","C10orf90"
"Ptprs","PTPRS"
"Kcnab3","KCNAB3"
"Prkra","PRKRA"
"Gm25741","SNORD115-31"
"Cort","CORT"
"Ptchd1","PTCHD1"
"Slc16a9","SLC16A9"
"Pou3f1","POU3F1"
"Wdr47","WDR47"
"Casc3","CASC3"
"Pcdha11","PCDHA4"
"Slc9a8","SLC9A8"
"Smim41","SMIM41"
"Ift43","IFT43"
"Gm9639","KRTAP10-11"
"Gm9639","KRTAP10-4"
"Gm9639","KRTAP10-9"
"Gm9639","KRTAP10-6"
"Hnf4g","HNF4G"
"Chadl","CHADL"
"Crocc","CROCC"
"Fam71e2","FAM71E2"
"Fam71e2","AC020922.1"
"Bsg","BSG"
"Tdrd5","TDRD5"
"Cdon","CDON"
"Olfr1404","OR10J3"
"Maskbp3","ANKHD1"
"Maskbp3","ANKHD1-EIF4EBP3"
"Aimp2","AIMP2"
"Fat2","FAT2"
"S100a13","S100A13"
"Rhbdl2","RHBDL2"
"Wdr37","WDR37"
"Nudt10","NUDT11"
"4930524B15Rik","C5orf47"
"Gm9508","KRTAP10-11"
"Gm9508","KRTAP10-4"
"Gm9508","KRTAP10-9"
"Gm9508","KRTAP10-6"
"Stxbp1","STXBP1"
"Taz","TAZ"
"Map2k5","MAP2K5"
"Gda","GDA"
"Nudt9","NUDT9"
"Mrpl51","MRPL51"
"Pdzrn3","PDZRN3"
"Ipo7","IPO7"
"Vmn1r38","VN1R5"
"Med24","MED24"
"Mgmt","MGMT"
"Gm23996","AC091826.1"
"Olfr93","OR2H1"
"Casp14","CASP14"
"Cldn34b1","CLDN34"
"Slc4a1ap","SLC4A1AP"
"Tubd1","TUBD1"
"Vma21","VMA21"
"Rgs6","RGS6"
"Tinag","TINAG"
"Sez6l2","SEZ6L2"
"Eln","ELN"
"Syt15","SYT15"
"Slc29a2","SLC29A2"
"Lhfpl2","LHFPL2"
"Fam189b","FAM189B"
"S100a4","S100A4"
"Clhc1","CLHC1"
"Ergic3","ERGIC3"
"Aldh3b2","ALDH3B2"
"Gm26169","AC091826.1"
"Csf1","CSF1"
"Olfr13","OR2A4"
"Hsfy2","HSFY1"
"Hsfy2","HSFY2"
"Gm23944","SNORD115-31"
"Mcoln2","MCOLN2"
"Fads1","FADS1"
"Tgds","TGDS"
"Clec3b","CLEC3B"
"Llgl1","LLGL1"
"Gm10024","KRTAP10-9"
"Gm10024","KRTAP10-6"
"Gm4737","AHCY"
"Zfp984","ZNF34"
"Cdipt","CDIPT"
"Ldhal6b","LDHAL6B"
"Scamp1","SCAMP1"
"Arhgef33","ARHGEF33"
"Ush1c","USH1C"
"Slc30a5","SLC30A5"
"Gm25038","SNORA75B"
"Atp2b2","ATP2B2"
"Eme1","EME1"
"Bex2","BEX1"
"Bex2","BEX2"
"Glrx3","GLRX3"
"Ror2","ROR2"
"Hspb1","HSPB1"
"Nubpl","NUBPL"
"Cd46","CD46"
"Map3k12","MAP3K12"
"Vmn1r19","VN1R5"
"Fam49a","FAM49A"
"Xylt1","XYLT1"
"Rimkla","RIMKLA"
"Pdxk","PDXK"
"Chrna3","CHRNA3"
"AC140325.2","PRAMEF12"
"AC140325.2","PRAMEF1"
"AC140325.2","PRAMEF11"
"AC140325.2","PRAMEF2"
"AC140325.2","PRAMEF10"
"AC140325.2","PRAMEF6"
"AC140325.2","PRAMEF7"
"AC140325.2","PRAMEF4"
"AC140325.2","PRAMEF27"
"AC140325.2","PRAMEF25"
"AC140325.2","PRAMEF26"
"AC140325.2","PRAMEF9"
"AC140325.2","PRAMEF13"
"AC140325.2","PRAMEF18"
"AC140325.2","PRAMEF5"
"AC140325.2","PRAMEF15"
"AC140325.2","PRAMEF8"
"AC140325.2","PRAMEF33"
"AC140325.2","PRAMEF14"
"AC140325.2","PRAMEF19"
"AC140325.2","PRAMEF17"
"AC140325.2","PRAMEF20"
"B4gat1","B4GAT1"
"Fkbp4","FKBP4"
"Dcun1d4","DCUN1D4"
"Zkscan1","ZKSCAN1"
"Anxa8","ANXA8L1"
"Smap1","SMAP1"
"Cand2","CAND2"
"Kras","KRAS"
"Scnn1g","SCNN1G"
"Sec11c","SEC11C"
"Itpr2","ITPR2"
"Ighv1-12","IGHV1-69-2"
"Gck","GCK"
"Nme8","NME8"
"Lair1","LAIR1"
"Pcdhb4","PCDHB5"
"Htra3","HTRA3"
"Zfp995","ZNF34"
"Anpep","ANPEP"
"Nr1d2","NR1D2"
"Zfp944","ZNF34"
"Pnldc1","PNLDC1"
"Mpeg1","MPEG1"
"4931414P19Rik","C14orf93"
"Taar8b","TAAR8"
"3110001I22Rik","PPHLN1"
"Acadsb","ACADSB"
"H2ac18","H2AC18"
"H2ac18","H2AC19"
"Clcn5","CLCN5"
"Tssk4","TSSK4"
"Gm94","C5orf46"
"Srgn","SRGN"
"Ism2","ISM2"
"Ddx4","DDX4"
"Comt","COMT"
"Phip","PHIP"
"Tbc1d15","TBC1D15"
"Serpina3f","SERPINA3"
"Shf","SHF"
"Cldn34a","CLDN34"
"Gm12794","PRAMEF12"
"Gm12794","PRAMEF1"
"Gm12794","PRAMEF11"
"Gm12794","PRAMEF2"
"Gm12794","PRAMEF10"
"Gm12794","PRAMEF6"
"Gm12794","PRAMEF7"
"Gm12794","PRAMEF4"
"Gm12794","PRAMEF27"
"Gm12794","PRAMEF25"
"Gm12794","PRAMEF26"
"Gm12794","PRAMEF9"
"Gm12794","PRAMEF13"
"Gm12794","PRAMEF18"
"Gm12794","PRAMEF5"
"Gm12794","PRAMEF15"
"Gm12794","PRAMEF8"
"Gm12794","PRAMEF33"
"Gm12794","PRAMEF14"
"Gm12794","PRAMEF19"
"Gm12794","PRAMEF17"
"Gm12794","PRAMEF20"
"Vasn","VASN"
"Cpe","CPE"
"Acp6","ACP6"
"D630023F18Rik","C2orf80"
"Yipf3","YIPF3"
"Tsc2","TSC2"
"Ctnnbip1","CTNNBIP1"
"Ighv1-69","IGHV1-69-2"
"Ubr3","UBR3"
"Olfr979","OR10G4"
"Olfr979","OR10G9"
"Olfr979","OR10G8"
"Olfr979","OR10G7"
"Sbk1","SBK1"
"Tmx3","TMX3"
"Ppy","PPY"
"Tinagl1","TINAGL1"
"Tulp3","TULP3"
"Gm12789","PRAMEF12"
"Gm12789","PRAMEF1"
"Gm12789","PRAMEF11"
"Gm12789","PRAMEF2"
"Gm12789","PRAMEF10"
"Gm12789","PRAMEF6"
"Gm12789","PRAMEF7"
"Gm12789","PRAMEF4"
"Gm12789","PRAMEF27"
"Gm12789","PRAMEF25"
"Gm12789","PRAMEF26"
"Gm12789","PRAMEF9"
"Gm12789","PRAMEF13"
"Gm12789","PRAMEF18"
"Gm12789","PRAMEF5"
"Gm12789","PRAMEF15"
"Gm12789","PRAMEF8"
"Gm12789","PRAMEF33"
"Gm12789","PRAMEF14"
"Gm12789","PRAMEF19"
"Gm12789","PRAMEF17"
"Gm12789","PRAMEF20"
"Camk1","CAMK1"
"Tnfrsf1b","TNFRSF1B"
"Olfr1437","OR5AN1"
"Stx7","STX7"
"Krt7","KRT7"
"Tardbp","TARDBP"
"Cbs","CBSL"
"Gm22640","SNORD115-31"
"Gm5039","EIF1AX"
"Hrh2","HRH2"
"Areg","AREG"
"Zfp988","ZNF34"
"Ap5s1","AP5S1"
"Fam241b","FAM241B"
"Bicdl2","BICDL2"
"Tbc1d21","TBC1D21"
"Elof1","ELOF1"
"Egr2","EGR2"
"Ly6g6c","LY6G6C"
"Mrgprb4","MRGPRX3"
"Mrgprb4","MRGPRX4"
"Tdrd3","TDRD3"
"Serping1","SERPING1"
"Psma7","PSMA7"
"Tecrl","TECRL"
"Kifap3","KIFAP3"
"Nomo1","NOMO3"
"Nomo1","NOMO1"
"Nomo1","NOMO2"
"Stxbp5","STXBP5"
"Ilf2","ILF2"
"Aff2","AFF2"
"Defb22","DEFB121"
"Defb22","DEFB108B"
"Defb22","DEFB104A"
"Defb22","DEFB104B"
"Gm26938","TMEM184A"
"Olfr1434","OR5AN1"
"Il1a","IL1A"
"Serpina11","SERPINA11"
"Osbp2","OSBP2"
"Ect2","ECT2"
"Rgn","RGN"
"Gm5414","KRT6B"
"Gm5414","KRT6C"
"Gm5414","KRT6A"
"Ogfrl1","OGFRL1"
"Gm11992","C7orf57"
"Vsig10l","VSIG10L"
"E4f1","E4F1"
"Vps51","VPS51"
"Ankrd42","ANKRD42"
"Cyp51","CYP51A1"
"Zfp455","ZNF429"
"Fcrl5","FCRL5"
"Tex37","TEX37"
"Gtf2h1","GTF2H1"
"Slc22a4","SLC22A4"
"Cables2","CABLES2"
"Unc5d","UNC5D"
"Kif21b","KIF21B"
"Ackr1","ACKR1"
"Ntn4","NTN4"
"Dusp4","DUSP4"
"Olfr936","OR8G1"
"Olfr936","OR8G5"
"Nrtn","NRTN"
"Gm28845","C2orf80"
"AC126035.1","PRAMEF12"
"AC126035.1","PRAMEF1"
"AC126035.1","PRAMEF11"
"AC126035.1","PRAMEF2"
"AC126035.1","PRAMEF10"
"AC126035.1","PRAMEF6"
"AC126035.1","PRAMEF7"
"AC126035.1","PRAMEF4"
"AC126035.1","PRAMEF27"
"AC126035.1","PRAMEF25"
"AC126035.1","PRAMEF26"
"AC126035.1","PRAMEF9"
"AC126035.1","PRAMEF13"
"AC126035.1","PRAMEF18"
"AC126035.1","PRAMEF5"
"AC126035.1","PRAMEF15"
"AC126035.1","PRAMEF8"
"AC126035.1","PRAMEF33"
"AC126035.1","PRAMEF14"
"AC126035.1","PRAMEF19"
"AC126035.1","PRAMEF17"
"AC126035.1","PRAMEF20"
"Pemt","PEMT"
"Hoxb4","HOXB4"
"AC163611.1","PRAMEF12"
"AC163611.1","PRAMEF1"
"AC163611.1","PRAMEF11"
"AC163611.1","PRAMEF2"
"AC163611.1","PRAMEF10"
"AC163611.1","PRAMEF6"
"AC163611.1","PRAMEF7"
"AC163611.1","PRAMEF4"
"AC163611.1","PRAMEF27"
"AC163611.1","PRAMEF25"
"AC163611.1","PRAMEF26"
"AC163611.1","PRAMEF9"
"AC163611.1","PRAMEF13"
"AC163611.1","PRAMEF18"
"AC163611.1","PRAMEF5"
"AC163611.1","PRAMEF15"
"AC163611.1","PRAMEF8"
"AC163611.1","PRAMEF33"
"AC163611.1","PRAMEF14"
"AC163611.1","PRAMEF19"
"AC163611.1","PRAMEF17"
"AC163611.1","PRAMEF20"
"Xkr9","XKR9"
"Olfr1267-ps1","OR4X2"
"Siva1","SIVA1"
"Agbl2","AGBL2"
"Rpsa","RPSA"
"Ttc30b","TTC30B"
"Ttc30b","TTC30A"
"Ddx5","DDX5"
"Gja8","GJA8"
"Rbms3","RBMS3"
"Mterf1b","MTERF1"
"Vmn1r6","VN1R5"
"Gm5849","S100A9"
"Pts","PTS"
"Cplx2","CPLX2"
"Ccdc169","CCDC169"
"Majin","MAJIN"
"Cxcl17","CXCL17"
"Hrc","HRC"
"Ntsr2","NTSR2"
"Hoxd13","HOXD13"
"Esr2","ESR2"
"Rhbg","RHBG"
"Patl2","PATL2"
"Perp","PERP"
"A530016L24Rik","C14orf180"
"Aadacl3","AADACL3"
"G0s2","G0S2"
"Knl1","KNL1"
"Gm23286","SNORD115-31"
"Stpg4","STPG4"
"Pcdha8","PCDHA7"
"Pcdha8","PCDHA9"
"Gm2042","PRAMEF12"
"Gm2042","PRAMEF1"
"Gm2042","PRAMEF11"
"Gm2042","PRAMEF2"
"Gm2042","PRAMEF10"
"Gm2042","PRAMEF6"
"Gm2042","PRAMEF7"
"Gm2042","PRAMEF4"
"Gm2042","PRAMEF27"
"Gm2042","PRAMEF25"
"Gm2042","PRAMEF26"
"Gm2042","PRAMEF9"
"Gm2042","PRAMEF13"
"Gm2042","PRAMEF18"
"Gm2042","PRAMEF5"
"Gm2042","PRAMEF15"
"Gm2042","PRAMEF8"
"Gm2042","PRAMEF33"
"Gm2042","PRAMEF14"
"Gm2042","PRAMEF19"
"Gm2042","PRAMEF17"
"Gm2042","PRAMEF20"
"Myo15b","MYO15B"
"Ttc30a2","TTC30B"
"Ttc30a2","TTC30A"
"Edem3","EDEM3"
"Gm36176","KRTAP10-11"
"Gm36176","KRTAP10-4"
"Gm36176","KRTAP10-9"
"Gm36176","KRTAP10-6"
"Lrrc23","LRRC23"
"Tagln","TAGLN"
"Akr7a5","AKR7L"
"Clk2","CLK2"
"Dqx1","DQX1"
"Armcx5","ARMCX5"
"Srsf7","SRSF7"
"Ndufs5","NDUFS5"
"Muc6","MUC6"
"Tbr1","TBR1"
"Cracr2a","CRACR2A"
"Prcc","PRCC"
"Rpl10-ps3","RPL10"
"Cpne8","CPNE8"
"Nfe2","NFE2"
"Pkp2","PKP2"
"Tnni3k","FPGT-TNNI3K"
"Tnni3k","TNNI3K"
"Incenp","INCENP"
"Irs2","IRS2"
"Trp53i11","TP53I11"
"Smpd4","SMPD4"
"Lrba","LRBA"
"Ighv3-5","IGHV4-59"
"Ighv3-5","IGHV4-61"
"Ighv3-5","IGHV6-1"
"Orm2","ORM2"
"Orm2","ORM1"
"Pdlim4","PDLIM4"
"Calml4","CALML4"
"Gm24528","SNORD115-31"
"Hyi","HYI"
"Smc6","SMC6"
"Cys1","CYS1"
"Rps6ka2","RPS6KA2"
"Tas1r3","TAS1R3"
"Prex2","PREX2"
"Spop","SPOP"
"Gm6569","AC138647.1"
"Hdac2","HDAC2"
"Rfx7","RFX7"
"Gm28557","ZNF429"
"Pdk1","PDK1"
"Dtx3","DTX3"
"Rasef","RASEF"
"Hspa1b","HSPA1A"
"Hspa1b","HSPA1B"
"Dnaja3","DNAJA3"
"Naaladl1","NAALADL1"
"Azin1","AZIN1"
"Olfr951","OR8G1"
"Olfr951","OR8G5"
"Llgl2","LLGL2"
"Gm50253","ZBTB9"
"Olfr935","OR8G1"
"Olfr935","OR8G5"
"Cptp","CPTP"
"Gm10142","KRTAP10-9"
"Gm10142","KRTAP10-6"
"Ube2e2","UBE2E2"
"Srp54b","SRP54"
"Dnajc4","DNAJC4"
"Robo4","ROBO4"
"Neurl1b","NEURL1B"
"Olfr362","OR1B1"
"Thoc2","THOC2"
"Bphl","BPHL"
"Lysmd3","LYSMD3"
"Snora81","AC106037.1"
"Ccdc38","CCDC38"
"Ndrg2","NDRG2"
"Mrgprb1","MRGPRX3"
"Mrgprb1","MRGPRX4"
"Dnttip1","DNTTIP1"
"Il1rn","IL1RN"
"Glyctk","GLYCTK"
"Parn","PARN"
"Olfr353","OR1N1"
"Olfr1390","OR2Y1"
"Rarres2","RARRES2"
"Gm25209","SNORD115-31"
"Trip13","TRIP13"
"Prnp","PRNP"
"Vmn1r14","VN1R5"
"Erich2","ERICH2"
"Dhx57","DHX57"
"Mtfr1","MTFR1"
"Olfr91","OR2H1"
"Csrnp1","CSRNP1"
"Fbxl15","FBXL15"
"Nkx1-1","NKX1-1"
"Amhr2","AMHR2"
"Nat2","NAT1"
"Nat2","NAT2"
"Thumpd1","THUMPD1"
"Oxt","OXT"
"Syt13","SYT13"
"1810046K07Rik","C11orf53"
"Cryl1","CRYL1"
"Edc3","EDC3"
"Bcl2l11","BCL2L11"
"Gm5767","LITAFD"
"Arhgap39","ARHGAP39"
"Tpbgl","TPBGL"
"Gm30083","ANTXRL"
"Uqcrc2","UQCRC2"
"Lrp12","LRP12"
"Arhgap6","ARHGAP6"
"Tex10","TEX10"
"Olfr351","OR1N1"
"Mpig6b","MPIG6B"
"Gm13057","PRAMEF12"
"Gm13057","PRAMEF1"
"Gm13057","PRAMEF11"
"Gm13057","PRAMEF2"
"Gm13057","PRAMEF10"
"Gm13057","PRAMEF6"
"Gm13057","PRAMEF7"
"Gm13057","PRAMEF4"
"Gm13057","PRAMEF27"
"Gm13057","PRAMEF25"
"Gm13057","PRAMEF26"
"Gm13057","PRAMEF9"
"Gm13057","PRAMEF13"
"Gm13057","PRAMEF18"
"Gm13057","PRAMEF5"
"Gm13057","PRAMEF15"
"Gm13057","PRAMEF8"
"Gm13057","PRAMEF33"
"Gm13057","PRAMEF14"
"Gm13057","PRAMEF19"
"Gm13057","PRAMEF17"
"Gm13057","PRAMEF20"
"Casp1","CASP1"
"Casp1","CARD16"
"Casp1","CARD17"
"Cd53","CD53"
"Arhgef40","ARHGEF40"
"Arhgef11","ARHGEF11"
"Methig1","METTL7A"
"Msc","MSC"
"Gem","GEM"
"Zfand5","ZFAND5"
"Prr18","PRR18"
"Herc2","HERC2"
"Epgn","EPGN"
"Lmtk3","LMTK3"
"Usp46","USP46"
"Usp16","USP16"
"Matn1","MATN1"
"Atp5g3","ATP5MC3"
"Slc12a8","SLC12A8"
"Calcoco2","CALCOCO2"
"Gm25461","SNORD115-31"
"Phrf1","PHRF1"
"C3","C3"
"Laptm5","LAPTM5"
"Gm49721","AL159163.1"
"Gm49721","RNASET2"
"Gen1","GEN1"
"Lelp1","LELP1"
"Exosc10","EXOSC10"
"Itch","ITCH"
"Trio","TRIO"
"Gm13023","PRAMEF12"
"Gm13023","PRAMEF1"
"Gm13023","PRAMEF11"
"Gm13023","PRAMEF2"
"Gm13023","PRAMEF10"
"Gm13023","PRAMEF6"
"Gm13023","PRAMEF7"
"Gm13023","PRAMEF4"
"Gm13023","PRAMEF27"
"Gm13023","PRAMEF25"
"Gm13023","PRAMEF26"
"Gm13023","PRAMEF9"
"Gm13023","PRAMEF13"
"Gm13023","PRAMEF18"
"Gm13023","PRAMEF5"
"Gm13023","PRAMEF15"
"Gm13023","PRAMEF8"
"Gm13023","PRAMEF33"
"Gm13023","PRAMEF14"
"Gm13023","PRAMEF19"
"Gm13023","PRAMEF17"
"Gm13023","PRAMEF20"
"Chsy1","CHSY1"
"Cdc20","CDC20"
"Sptssb","SPTSSB"
"Slc18b1","SLC18B1"
"March4","MARCHF4"
"Elovl7","ELOVL7"
"Atg101","ATG101"
"Gm22915","AC091826.1"
"Ggt1","GGT2"
"Ggt1","GGTLC1"
"Lmo7","LMO7"
"Asmt","ASMT"
"Cyp2d10","CYP2D7"
"Pogz","POGZ"
"Pmpca","PMPCA"
"Tmem217","TMEM217"
"Dnah5","DNAH5"
"Cnga2","CNGA2"
"Bloc1s5","BLOC1S5-TXNDC5"
"Bloc1s5","BLOC1S5"
"Parp6","PARP6"
"Serpinc1","SERPINC1"
"Olfr826","OR9K2"
"Zbtb49","ZBTB49"
"Ro60","RO60"
"Defa27","DEFA6"
"Defa27","DEFA4"
"Defa27","DEFA1"
"Defa27","DEFA1B"
"Defa27","DEFA3"
"Defa27","DEFA5"
"Gpatch4","GPATCH4"
"Ankrd33b","ANKRD33B"
"Serpina9","SERPINA9"
"Gtsf1l","GTSF1L"
"Lyg2","LYG2"
"Zfp266","ZNF266"
"Mtm1","MTM1"
"Slc5a12","SLC5A12"
"Fam20b","FAM20B"
"Zfyve9","ZFYVE9"
"Pkd1l1","PKD1L1"
"Ccdc85c","CCDC85C"
"Gm24431","AL732366.2"
"Fbxo24","FBXO24"
"Sirt5","SIRT5"
"Xndc1","AP002495.1"
"Olfr948","OR8G1"
"Olfr948","OR8G5"
"Lrp2bp","LRP2BP"
"Yeats2","YEATS2"
"Sfrp1","SFRP1"
"Tmed1","TMED1"
"Actl7b","ACTL7B"
"Ascl5","ASCL5"
"Sapcd2","SAPCD2"
"AU015836","CHCHD4"
"Ggact","GGACT"
"Mmrn2","MMRN2"
"Pomp","POMP"
"Sh3glb1","SH3GLB1"
"Fam170a","FAM170A"
"Chn1","CHN1"
"Lrrc3","LRRC3"
"Slc8a3","SLC8A3"
"Gm28000","AC015978.1"
"Hrh4","HRH4"
"Vmn1r25","VN1R5"
"Gm38392","RHBG"
"Saa2","SAA2"
"Saa2","SAA1"
"Msh5","MSH5"
"Msh5","MSH5-SAPCD1"
"Zfand3","ZFAND3"
"Depdc5","DEPDC5"
"Depdc5","Z82190.2"
"Olfr1385","OR2Y1"
"Otud7b","OTUD7B"
"Spopfm3","SPOP"
"Dcdc2c","DCDC2C"
"Gm13078","PRAMEF12"
"Gm13078","PRAMEF1"
"Gm13078","PRAMEF11"
"Gm13078","PRAMEF2"
"Gm13078","PRAMEF10"
"Gm13078","PRAMEF6"
"Gm13078","PRAMEF7"
"Gm13078","PRAMEF4"
"Gm13078","PRAMEF27"
"Gm13078","PRAMEF25"
"Gm13078","PRAMEF26"
"Gm13078","PRAMEF9"
"Gm13078","PRAMEF13"
"Gm13078","PRAMEF18"
"Gm13078","PRAMEF5"
"Gm13078","PRAMEF15"
"Gm13078","PRAMEF8"
"Gm13078","PRAMEF33"
"Gm13078","PRAMEF14"
"Gm13078","PRAMEF19"
"Gm13078","PRAMEF17"
"Gm13078","PRAMEF20"
"Apbb1ip","APBB1IP"
"Bud31","BUD31"
"Nek10","NEK10"
"C1ql1","C1QL1"
"Parp11","PARP11"
"Efnb3","EFNB3"
"Kdm5a","KDM5A"
"Hdac8","AL133500.1"
"Hdac8","HDAC8"
"Ncam1","NCAM1"
"Eif3g","EIF3G"
"Flnb","FLNB"
"Atp5l","ATP5MGL"
"Hcst","HCST"
"Nup160","NUP160"
"Gpr141","GPR141"
"Mzt2","MZT2B"
"Traip","TRAIP"
"Gm24570","SNORD115-31"
"Serpina1f","SERPINA2"
"Lrrc73","LRRC73"
"Slc12a5","SLC12A5"
"Rundc3a","RUNDC3A"
"Hexim1","HEXIM1"
"C1ql3","C1QL3"
"Prr22","PRR22"
"Ppp1r1a","PPP1R1A"
"Mep1b","MEP1B"
"Ceacam15","CEACAM1"
"Ceacam15","CEACAM8"
"Zfhx4","ZFHX4"
"R3hdm2","R3HDM2"
"Tmem210","TMEM210"
"Serpina7","SERPINA7"
"Gm13119","PRAMEF12"
"Gm13119","PRAMEF1"
"Gm13119","PRAMEF11"
"Gm13119","PRAMEF2"
"Gm13119","PRAMEF10"
"Gm13119","PRAMEF6"
"Gm13119","PRAMEF7"
"Gm13119","PRAMEF4"
"Gm13119","PRAMEF27"
"Gm13119","PRAMEF25"
"Gm13119","PRAMEF26"
"Gm13119","PRAMEF9"
"Gm13119","PRAMEF13"
"Gm13119","PRAMEF18"
"Gm13119","PRAMEF5"
"Gm13119","PRAMEF15"
"Gm13119","PRAMEF8"
"Gm13119","PRAMEF33"
"Gm13119","PRAMEF14"
"Gm13119","PRAMEF19"
"Gm13119","PRAMEF17"
"Gm13119","PRAMEF20"
"Ilk","ILK"
"Arpc4","ARPC4"
"Lhx8","LHX8"
"A2m","A2M"
"Med9","MED9"
"Arhgap15","ARHGAP15"
"Il13ra1","IL13RA1"
"Ccm2l","CCM2L"
"Snord118","AC093523.1"
"Npas3","NPAS3"
"Vmn1r33","VN1R5"
"Rgsl1","RGSL1"
"Sema4b","SEMA4B"
"Zfp106","ZNF106"
"Fdx1","FDX1"
"Helt","HELT"
"Ranbp9","RANBP9"
"Tppp2","TPPP2"
"Spaca9","SPACA9"
"Med26","MED26"
"Med26","AC008764.1"
"Ifi213","IFI16"
"Arhgef10l","ARHGEF10L"
"Gje1","GJE1"
"Rbm18","RBM18"
"Gm21704","RBMY1D"
"Gm21704","RBMY1A1"
"Thra","THRA"
"Ighv1-47","IGHV1-69-2"
"Tram2","TRAM2"
"Neurl2","NEURL2"
"Ubtf","UBTF"
"Fundc1","FUNDC1"
"Hsd3b4","HSD3B2"
"Hsd3b4","HSD3B1"
"Gm22511","SNORD115-31"
"Cd34","CD34"
"Defb29","DEFB116"
"Erich3","ERICH3"
"Mboat4","MBOAT4"
"Ttc39a","TTC39A"
"Akt2","AKT2"
"Gm24992","AC091826.1"
"Zfp532","ZNF532"
"Cldn34d","CLDN34"
"Gm17190","HNRNPA3"
"Ssc4d","SSC4D"
"Hspa4l","HSPA4L"
"Npy4r","NPY4R"
"Poglut2","POGLUT2"
"Lsm12","LSM12"
"Defa32","DEFA6"
"Defa32","DEFA4"
"Defa32","DEFA1"
"Defa32","DEFA1B"
"Defa32","DEFA3"
"Defa32","DEFA5"
"Mrgpra2a","MRGPRX3"
"Mrgpra2a","MRGPRX4"
"Dpp7","DPP7"
"Zmat3","ZMAT3"
"Rnf227","RNF227"
"Cep44","CEP44"
"Pias1","PIAS1"
"Il5ra","IL5RA"
"Bmp15","BMP15"
"Serpina3b","SERPINA3"
"Scap","SCAP"
"Pcf11","PCF11"
"Rabgap1l","RABGAP1L"
"Mtx1","MTX1"
"Taar5","TAAR5"
"Tma16","TMA16"
"Pcyt1b","PCYT1B"
"Mrps34","MRPS34"
"Txlng","TXLNG"
"Kansl3","KANSL3"
"Mapk11","MAPK11"
"Sqle","SQLE"
"D5Ertd577e","PRAMEF12"
"D5Ertd577e","PRAMEF1"
"D5Ertd577e","PRAMEF11"
"D5Ertd577e","PRAMEF2"
"D5Ertd577e","PRAMEF10"
"D5Ertd577e","PRAMEF6"
"D5Ertd577e","PRAMEF7"
"D5Ertd577e","PRAMEF4"
